,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tokens,predictions
34,34,1242855158029012992,1242855158029012992,1585154735000,2020-03-25 22:15:35,530,,hey need new airtel connection card work from home cause area only airtel coverage available hope will reply asap ,[],[],1704494743,1704494743,Darshu321,Darshan bhavsar,3,22,https://twitter.com/Darshu321/status/1242855158029012992,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1704494743', 'username': 'Darshu321'}, {'user_id': '72997234', 'username': 'Airtel'}, {'user_id': '103323813', 'username': 'Airtel_Presence'}]",,,,,"['hey', 'need', 'new', 'airtel', 'connection', 'card', 'work', 'home', 'cause', 'area', 'airtel', 'coverage', 'available', 'hope', 'reply', 'asap']",1
35,35,1242855044623392768,1242855044623392768,1585154708000,2020-03-25 22:15:08,530,,wrost internet speed between daily basis problem work from home pack nikal diya speed dedo use jaye internet ,['#jio'],[],1210037409166966786,1210037409166966786,NitinGo26309260,Nitin Goyal,3,22,https://twitter.com/NitinGo26309260/status/1242855044623392768,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1210037409166966786', 'username': 'NitinGo26309260'}]",,,,,"['wrost', 'internet', 'speed', 'daily', 'basis', 'problem', 'work', 'home', 'pack', 'nikal', 'diya', 'speed', 'dedo', 'use', 'jaye', 'internet']",0
36,36,1242855015200497666,1242855015200497666,1585154701000,2020-03-25 22:15:01,530,,work from home with this speed good scam network the wrost one over the country how work with this speed shame you avg speed just wrost improve will port out old number pic twitter com uynngjspnm,"['#corona', '#covid19out']",[],1238443824499720192,1238443824499720192,RoadsJustice,JUSTICE FOR ROADS,3,22,https://twitter.com/RoadsJustice/status/1242855015200497666,False,0,2,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1238443824499720192', 'username': 'RoadsJustice'}, {'user_id': '61180382', 'username': 'VodafoneIN'}, {'user_id': '51661882', 'username': 'Idea'}, {'user_id': '735362544160886784', 'username': 'DoT_India'}]",,,,,"['work', 'home', 'speed', 'good', 'scam', 'network', 'wrost', 'one', 'country', 'work', 'speed', 'shame', 'avg', 'speed', 'wrost', 'improve', 'port', 'old', 'number', 'pic', 'twitter', 'com', 'uynngjspnm']",1
37,37,1242854112653238272,1242854112653238272,1585154486000,2020-03-25 22:11:26,530,,more and more people are working from home easy feel more distant from our with each passing day lunch coffee are lucky benefit from like   pic twitter com 5sdojf5oxa,"['#wfh', '#teams', '#meetings', '#technology', '#wfh', '#quarantine', '#quickcall', '#lockdown21']",[],984530073813368832,984530073813368832,hiray_raj,Raj Hiray,3,22,https://twitter.com/hiray_raj/status/1242854112653238272,False,5,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '984530073813368832', 'username': 'hiray_raj'}, {'user_id': '817461289081409536', 'username': 'MicrosoftTeams'}]",,,,,"['people', 'working', 'home', 'easy', 'feel', 'distant', 'passing', 'day', 'lunch', 'coffee', 'lucky', 'benefit', 'like', 'pic', 'twitter', 'com', '5sdojf5oxa']",1
38,38,1242852563596140544,1242852563596140544,1585154116000,2020-03-25 22:05:16,530,,team want appreciate tata aig support gaurav and his team the incident 20200323409 team has given prompt support that too working from home due covid gaurav himself followed with this case much appreciated ,[],[],72845927,72845927,ankushmurjani,Ankush Murjani,3,22,https://twitter.com/ankushmurjani/status/1242852563596140544,False,2,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '72845927', 'username': 'ankushmurjani'}, {'user_id': '707796950196883457', 'username': 'TATAAIGIndia'}]",,,,,"['team', 'want', 'appreciate', 'tata', 'aig', 'support', 'gaurav', 'team', 'incident', '20200323409', 'team', 'given', 'prompt', 'support', 'working', 'home', 'due', 'covid', 'gaurav', 'followed', 'case', 'much', 'appreciated']",1
39,39,1242850859681304579,1242850859681304579,1585153710000,2020-03-25 21:58:30,530,,expectation reality work from home hai holiday nhi hai kis kis sath rha hai aisa pic twitter com auswiwauli,"['#workfromhome', '#21daylockdown', '#gocoronacoronago']",[],854412555019837440,854412555019837440,imNeha_D,Neha D Bhriguvanshi,3,21,https://twitter.com/imNeha_D/status/1242850859681304579,False,6,0,4,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '854412555019837440', 'username': 'imNeha_D'}, {'user_id': '1210584133837058049', 'username': 'TheHakunaBatata'}]",,,,,"['expectation', 'reality', 'work', 'home', 'hai', 'holiday', 'nhi', 'hai', 'kis', 'kis', 'sath', 'rha', 'hai', 'aisa', 'pic', 'twitter', 'com', 'auswiwauli']",1
40,40,1242850232662020096,1242850232662020096,1585153561000,2020-03-25 21:56:01,530,,sir good evening myself dhananjay singh chauhan from bihar raising issue about emi home loan from dhfl but very difficult will give him months emi due covid please you talk with government finance minister wave loan ,[],[],1067331413177856000,1067331413177856000,Dhananj53729822,Dhananjay Singh Chauhan,3,21,https://twitter.com/Dhananj53729822/status/1242850232662020096,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1067331413177856000', 'username': 'Dhananj53729822'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",,,,,"['sir', 'good', 'evening', 'dhananjay', 'singh', 'chauhan', 'bihar', 'raising', 'issue', 'emi', 'home', 'loan', 'dhfl', 'difficult', 'give', 'months', 'emi', 'due', 'covid', 'please', 'talk', 'government', 'finance', 'minister', 'wave', 'loan']",1
41,41,1242850183538331656,1242850183538331656,1585153549000,2020-03-25 21:55:49,530,,please improve internet speed with this current speed very difficult work from home please something,[],[],902896218392608769,902896218392608769,Arti93943880,Arti Bains,3,21,https://twitter.com/Arti93943880/status/1242850183538331656,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '902896218392608769', 'username': 'Arti93943880'}, {'user_id': '929129743', 'username': 'reliancejio'}]",,,,,"['please', 'improve', 'internet', 'speed', 'current', 'speed', 'difficult', 'work', 'home', 'please', 'something']",0
42,42,1242849903161860097,1242849903161860097,1585153482000,2020-03-25 21:54:42,530,,women really follows the tough schedule home from morning till midnight they are engaged with homely task let make her happy helping her their work today cooking dinner for wife … igshid tjj84n7wa2ne …,['#love4wife'],[],436948112,436948112,SBKBurnwal,Bikash Burnwal,3,21,https://twitter.com/SBKBurnwal/status/1242849903161860097,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '436948112', 'username': 'SBKBurnwal'}]",,,,,"['women', 'really', 'follows', 'tough', 'schedule', 'home', 'morning', 'till', 'midnight', 'engaged', 'homely', 'task', 'let', 'make', 'happy', 'helping', 'work', 'today', 'cooking', 'dinner', 'wife', '…', 'igshid', 'tjj84n7wa2ne', '…']",1
43,43,1242849242864996354,1242849242864996354,1585153325000,2020-03-25 21:52:05,530,,please improve internet speed with this current speed very difficult work from home please something ,['#airtelthanks'],[],902896218392608769,902896218392608769,Arti93943880,Arti Bains,3,21,https://twitter.com/Arti93943880/status/1242849242864996354,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '902896218392608769', 'username': 'Arti93943880'}]",,,,,"['please', 'improve', 'internet', 'speed', 'current', 'speed', 'difficult', 'work', 'home', 'please', 'something']",0
44,44,1242848926375407616,1242848926375407616,1585153249000,2020-03-25 21:50:49,530,,have ordered wifi adapter which will useful for doing work from home due the current situation have ordered last saturday and yet delivered has been reached the final center can you please help getting early possible ,[],[],723705421882646532,723705421882646532,itis_prem,Prem Kumar ⏺,3,21,https://twitter.com/itis_prem/status/1242848926375407616,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '723705421882646532', 'username': 'itis_prem'}, {'user_id': '1282946089', 'username': 'amazonIN'}]",,,,,"['ordered', 'wifi', 'adapter', 'useful', 'work', 'home', 'due', 'current', 'situation', 'ordered', 'last', 'saturday', 'yet', 'delivered', 'reached', 'final', 'center', 'please', 'help', 'getting', 'early', 'possible']",0
45,45,1242848529011200001,1242500951841206274,1585153154000,2020-03-25 21:49:14,530,,can understand point basically also working from home bcz this corona know you can find this problematic this reality anyways reported this and will more bihar quarantine doctors viral letters nitish kumar nmch 36750 …,[],[],108953425,108953425,vikaskumar86,Vikas Kumar,3,21,https://twitter.com/vikaskumar86/status/1242848529011200001,False,5,1,3,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '108953425', 'username': 'vikaskumar86'}, {'user_id': '1111669650448887810', 'username': 'Mynation_BH'}, {'user_id': '978940476395892736', 'username': 'UnitedRda'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '77732185', 'username': 'drharshvardhan'}, {'user_id': '143409075', 'username': 'NitishKumar'}, {'user_id': '190284198', 'username': 'Drmanugautam'}, {'user_id': '168976061', 'username': 'hemantrajora_'}, {'user_id': '2361055526', 'username': 'SRajeshRanjan'}, {'user_id': '80771000', 'username': 'drmanishjain680'}, {'user_id': '965088476415873024', 'username': 'vavitachauhan'}, {'user_id': '821779893247676416', 'username': 'Simranjeet_ST'}, {'user_id': '3246541758', 'username': 'medicaldialogs'}, {'user_id': '908771337266634752', 'username': 'MedReporters'}]",,,,,"['understand', 'point', 'basically', 'also', 'working', 'home', 'bcz', 'corona', 'know', 'find', 'problematic', 'reality', 'anyways', 'reported', 'bihar', 'quarantine', 'doctors', 'viral', 'letters', 'nitish', 'kumar', 'nmch', '36750', '…']",0
46,46,1242846638663663618,1242846638663663618,1585152704000,2020-03-25 21:41:44,530,,never felt this way before like far far away from home  corona pls ,[],[],4870248853,4870248853,sabrinemamay09,Sab,3,21,https://twitter.com/sabrinemamay09/status/1242846638663663618,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4870248853', 'username': 'sabrinemamay09'}]",,,,,"['never', 'felt', 'way', 'like', 'far', 'far', 'away', 'home', 'corona', 'pls']",1
47,47,1242845152965787648,1242845152965787648,1585152350000,2020-03-25 21:35:50,530,,district hospital dewas there mask sanitizer kit kindly guide how staff will work class one doctor comes from home and they have hygine issue but what about nurses safai health,[],[],4886791864,4886791864,its_omm,om mishra,3,21,https://twitter.com/its_omm/status/1242845152965787648,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4886791864', 'username': 'its_omm'}, {'user_id': '2506662439', 'username': 'CMMadhyaPradesh'}, {'user_id': '1251083774', 'username': 'ChouhanShivraj'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,"['district', 'hospital', 'dewas', 'mask', 'sanitizer', 'kit', 'kindly', 'guide', 'staff', 'work', 'class', 'one', 'doctor', 'comes', 'home', 'hygine', 'issue', 'nurses', 'safai', 'health']",0
48,48,1242844348712194054,1242844348712194054,1585152158000,2020-03-25 21:32:38,530,,sindh has approved the purchase 290 ventilators million items ppe portable ray machines and 100 rapid kit antigen test machines which can used test for coronavirus from china deal with the situation well done sir pic twitter com tmhskjso1k,"['#covid19', '#sindh']",[],117043601,117043601,Asim4,Asim مھر🔰,3,21,https://twitter.com/Asim4/status/1242844348712194054,False,6,1,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '117043601', 'username': 'Asim4'}, {'user_id': '952945221930831872', 'username': 'MuradAliShahPPP'}]",,,,,"['sindh', 'approved', 'purchase', '290', 'ventilators', 'million', 'items', 'ppe', 'portable', 'ray', 'machines', '100', 'rapid', 'kit', 'antigen', 'test', 'machines', 'used', 'test', 'coronavirus', 'china', 'deal', 'situation', 'well', 'done', 'sir', 'pic', 'twitter', 'com', 'tmhskjso1k']",1
49,49,1242841944469848065,1242636464988418050,1585151585000,2020-03-25 21:23:05,530,,work from home nenaikkere,[],[],2492617254,2492617254,azam_twitz,✨❤Smiley Azam❤✨,3,21,https://twitter.com/azam_twitz/status/1242841944469848065,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2492617254', 'username': 'azam_twitz'}, {'user_id': '826272032069410817', 'username': 'onewinmeen'}]",,,,,"['work', 'home', 'nenaikkere']",0
50,50,1242841891189731328,1242830195972648963,1585151572000,2020-03-25 21:22:52,530,,worries work from home one stop solution for all communication needs with unlimited messaging scheduling chat and search app capabilities pic twitter com jhbvn0kkf8,"['#21daylockdown', '#wfh', '#coronahaaregaindiajeetega']",[],215224249,215224249,theRohitBansal,Rohit Bansal 🇮🇳,3,21,https://twitter.com/theRohitBansal/status/1242841891189731328,False,85,1,86,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '215224249', 'username': 'theRohitBansal'}, {'user_id': '929129743', 'username': 'reliancejio'}]",,,,,"['worries', 'work', 'home', 'one', 'stop', 'solution', 'communication', 'needs', 'unlimited', 'messaging', 'scheduling', 'chat', 'search', 'app', 'capabilities', 'pic', 'twitter', 'com', 'jhbvn0kkf8']",1
51,51,1242841366532685827,1242841366532685827,1585151447000,2020-03-25 21:20:47,530,,take tips quarantine from those elders who are spending lock down kinda life closed home room from years just think about ,[],[],791543854532997120,791543854532997120,SocialUmbrellaa,Social Umbrella NGO,3,21,https://twitter.com/SocialUmbrellaa/status/1242841366532685827,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '791543854532997120', 'username': 'SocialUmbrellaa'}]",,,,,"['take', 'tips', 'quarantine', 'elders', 'spending', 'lock', 'kinda', 'life', 'closed', 'home', 'room', 'years', 'think']",0
52,52,1242840760623312897,1242840760623312897,1585151302000,2020-03-25 21:18:22,530,,maharashtra govt has decided that essential services like food items vegetables fruits grocery and bakery items are exempted from the vendors can provide home deliveries taking appropriate care police will facilitate their movment road ,"['#lockdown', '#coronaviruslockdown']",[],497848631,497848631,ipramodsharma,Pramod Sharma,3,21,https://twitter.com/ipramodsharma/status/1242840760623312897,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '497848631', 'username': 'ipramodsharma'}]",,,,,"['maharashtra', 'govt', 'decided', 'essential', 'services', 'like', 'food', 'items', 'vegetables', 'fruits', 'grocery', 'bakery', 'items', 'exempted', 'vendors', 'provide', 'home', 'deliveries', 'taking', 'appropriate', 'care', 'police', 'facilitate', 'movment', 'road']",1
